   	NODE	LAT	LON	LENGTH	AZIMUTH	DISTANCE	RANGE
533	533	59,3447362	31,2628422	68,9504015922728	134,056624217528	83432,4056638637	82531,2009575991
534	534	59,3441536	31,2639494	90,4505397890687	135,902488731179	83522,8562036528	82621,0665399699
535	535	59,342577	31,2668994	242,950474191531	136,347244696512	83765,8066778443	82862,6573682543
536	536	59,3412758	31,2693916	202,790765875105	135,677580696346	83968,5974437194	83064,0551877755
537	537	59,3370702	31,2773408	651,266945284813	136,055164966351	84619,8643890042	83711,3708354398
538	538	59,3327726	31,2854517	665,071789309106	136,094625431183	85284,9361783133	84372,5112308772
539	539	59,3321412	31,2866709	98,8103023602637	135,436403192061	85383,7464806736	84470,6131126525
540	540	59,3316103	31,2876439	81,0265038099179	136,929852173962	85464,7729844835	84551,2845237544
541	541	59,3304931	31,2897693	173,569915569603	135,861480314201	85638,3429000531	84723,7637117788
542	542	59,328197	31,2941288	356,390058617654	135,917495561141	85994,7329586708	85077,9644329119
543	543	59,3259242	31,2984067	351,307161443981	136,164508048747	86346,0401201148	85427,2922488671
544	544	59,3247937	31,3005486	175,301481525968	135,974119184819	86521,3416016407	85601,5488655619
545	545	59,3236249	31,3027401	180,336352755941	136,271579439093	86701,6779543967	85780,913512994
546	546	59,3180987	31,3131872	856,062305518412	136,03543403294	87557,7402599151	86632,0376472346
547	547	59,3153531	31,3183686	424,986402578395	136,080832123589	87982,7266624935	87054,6397740003
548	548	59,3119935	31,32472	520,494951298682	136,027627739823	88503,2216137922	87572,1901155063
549	549	59,3107044	31,3271503	199,455898144981	136,104469074819	88702,6775119371	87770,5538791696
550	550	59,3094195	31,3295504	197,930975719344	136,367868900938	88900,6084876565	87967,4979535409
551	551	59,3081567	31,3319489	196,097967906302	135,889243666208	89096,7064555628	88162,4521191207
552	552	59,3040949	31,3396327	629,545160872073	136,003398707837	89726,2516164349	88788,4858651728
553	553	59,2951337	31,3565158	1386,3079572246	136,116754933312	91112,5595736595	90167,4839064779
554	554	59,287435	31,3710224	1191,21930874701	136,105113525229	92303,7788824065	91352,5471886307
555	555	59,283877	31,3777402	551,106512360433	136,041098401413	92854,8853947669	91900,7902265731
556	556	59,2811133	31,3829153	426,395358140949	136,274939867	93281,2807529079	92325,1623546621
557	557	59,276322	31,3919622	742,228455455638	136,034113993742	94023,5092083635	93063,597040515
558	558	59,2709487	31,402082	831,415939210706	136,103622891497	94854,9251475742	93890,9221833029
559	559	59,2697282	31,4043764	188,690648357008	136,151803203602	95043,6157959312	94078,7088652809
560	560	59,269385	31,4050228	53,1080636547802	136,096549252906	95096,723859586	94131,5580620212
561	561	59,2678476	31,4079326	238,468435490786	135,956361917131	95335,1922950768	94368,8086898621
562	562	59,2667181	31,4100647	174,976580250922	136,0312077148	95510,1688753277	94542,917859082
563	563	59,2617888	31,4192816	760,180502066083	136,301917493257	96270,3493773938	95299,704337803
564	564	59,2569509	31,4283732	747,937142927775	136,153855587011	97018,2865203216	96044,1618306624
565	565	59,2516529	31,4383458	819,773997278054	136,102794476061	97838,0605175996	96860,1021456352
566	566	59,2460635	31,4488164	862,931156741281	136,23609952563	98700,9916743409	97719,2437360697
567	567	59,24132	31,4577169	732,961967022366	136,184671591338	99433,9536413633	98448,9682522955
568	568	59,2400123	31,4601783	202,377670232109	136,091142727089	99636,3313115954	98650,4282248942
569	569	59,2398738	31,4604364	21,3320425455191	136,375789213403	99657,6633541409	98671,6734283302
570	570	59,2398738	31,4604364	0		99657,6633541409	98671,6734283302
571	571	59,2394892	31,4611542	59,27946113838	136,332452567985	99716,9428152793	98730,7079836447
572	572	59,2394892	31,4611542	0		99716,9428152793	98730,7079836447
573	573	59,2362303	31,4673489	506,772768509047	135,807753198931	100223,715583788	99234,9550022583
574	574	59,2334523	31,472547	428,7374310143	136,255708185354	100652,453014803	99661,8913969884
575	575	59,230681	31,4777818	429,670168685352	135,982856449727	101082,123183488	100089,577836884
576	576	59,2276412	31,483483	469,702057175836	136,184562302698	101551,825240664	100557,281826588
577	577	59,2276412	31,483483	0		101551,825240664	100557,281826588
578	578	59,2275373	31,4836891	16,5054910010353	134,576716333237	101568,330731665	100573,668548828
579	579	59,2275373	31,4836891	0		101568,330731665	100573,668548828
580	580	59,2241525	31,4900144	522,127356617686	136,285600002824	102090,458088282	101093,676405346
581	581	59,2226937	31,4927414	225,071965007865	136,273451602854	102315,53005329	101317,836095874
582	582	59,221446	31,4950553	191,777223924328	136,499865298097	102507,307277215	101508,905049059
583	583	59,221235	31,4954465	32,4277389657047	136,506593696513	102539,73501618	101541,21365484
584	584	59,2186821	31,5002466	394,997079991434	136,104450181568	102934,732096172	101934,516500047
585	585	59,2090992	31,5182341	1481,61896067105	136,151257979395	104416,351056843	103409,975423098
586	586	59,2037541	31,5281834	823,187856583387	136,382910718966	105239,538913426	104230,095666221
587	587	59,1880053	31,557537	2427,33403443392	136,340399038269	107666,87294786	106648,431025924
588	588	59,1850199	31,5631574	462,413520890922	136,040455721618	108129,286468751	107108,95809604
589	589	59,1832144	31,5665102	277,834180646839	136,430373759529	108407,120649398	107385,828714784
590	590	59,1814515	31,5698419	273,584011438955	135,926115023328	108680,704660837	107658,257357199
591	591	59,1792202	31,5739542	342,146578493418	136,643657189542	109022,85123933	107999,330652855
592	592	59,1783379	31,575622	136,944425056593	135,916869712614	109159,795664387	108135,698927314
593	593	59,1777465	31,5767106	90,6346503388108	136,676600756338	109250,430314726	108226,054993609
594	594	59,1764364	31,579169	202,631463948509	136,1252409111	109453,061778674	108427,902891143
595	595	59,1739463	31,5837407	381,168006519015	136,749157977021	109834,229785193	108807,943667769
596	596	59,1700234	31,5910685	605,465028024587	136,252669871789	110439,694813218	109411,206292922
597	597	59,1682094	31,5944006	277,764275542651	136,729321860838	110717,459088761	109688,153277922
598	598	59,1666747	31,5972751	237,189403666352	136,170597283582	110954,648492427	109924,459197052
599	599	59,1650532	31,6002991	250,092060909204	136,292814559093	111204,740553336	110173,668156267
600	600	59,1620802	31,6058344	458,192774719043	136,338808313208	111662,933328055	110630,281130143
601	601	59,1596353	31,6103697	376,155510661033	136,441827577989	112039,088838716	111005,202456045
602	602	59,1570856	31,6151493	394,267260732371	136,139453514096	112433,356099449	111398,009645221
603	603	59,1542901	31,6204138	433,250829565896	136,005802854401	112866,606929014	111829,57737006
604	604	59,1521729	31,6244257	329,125488505765	135,826072415867	113195,73241752	112157,338911038
605	605	59,150506	31,6275245	256,755846149001	136,371670809738	113452,488263669	112413,245173603
606	606	59,1480965	31,6319702	369,824730304329	136,585743693215	113822,312993973	112781,960480343
607	607	59,1417806	31,6436091	968,894496494492	136,619066375636	114791,207490468	113748,014581226
608	608	59,1417806	31,6436091	0		114791,207490468	113748,014581226
609	609	59,1401986	31,6465659	244,340219720114	136,209344016783	115035,547710188	113991,505500652
610	610	59,1396608	31,6475589	82,5837772294638	136,556367432992	115118,131487418	114073,843037514
611	611	59,1393142	31,6481568	51,5959163309266	138,495796563488	115169,727403748	114125,390453034
612	612	59,1380993	31,6504111	186,999173097684	136,414475135509	115356,726576846	114311,796778749
613	613	59,1366716	31,6530888	220,888357206534	136,106775339333	115577,614934053	114531,889284589
614	614	59,1336236	31,6587319	468,678281149793	136,476065028725	116046,293215203	114999,131597447
615	615	59,1321451	31,6615054	228,78308582828	136,097636316583	116275,076301031	115227,094266273
616	616	59,1319471	31,661857	29,8622085404809	137,664295267098	116304,938509571	115256,907460834
617	617	59,1313405	31,6629347	91,5076452875505	137,650219143532	116396,446154859	115348,263779251
618	618	59,1298987	31,6657	225,535235269284	135,460714183669	116621,981390128	115572,767978188
619	619	59,1297906	31,6659049	16,8123051592697	135,797225705527	116638,793695287	115589,51284418
620	620	59,1297906	31,6659049	0		116638,793695287	115589,51284418
621	621	59,1293383	31,6667926	71,5697899060441	134,799638929484	116710,363485193	115660,672773364
622	622	59,1288345	31,667726	77,4997649395312	136,449723772815	116787,863250133	115737,935463694
623	623	59,1277676	31,6697155	164,631042252707	136,264112462654	116952,494292386	115902,021195332
624	624	59,1258728	31,6732193	291,221057576168	136,503333204494	117243,715349962	116192,376445836
625	625	59,1243864	31,6760077	230,033640030027	136,090331756624	117473,748989992	116421,59506739
626	626	59,1242107	31,6763328	27,013024805355	136,482770894324	117500,762014797	116448,527533647
627	627	59,123737	31,6772091	72,8219287110324	136,488933787394	117573,583943508	116521,132870276
628	628	59,1224047	31,679682	205,143861253543	136,392675084647	117778,727804762	116725,640711183
629	629	59,1221587	31,6801254	37,3607287456942	137,230497089714	117816,088533507	116762,924797479
630	630	59,1220922	31,6802452	10,0973489525267	137,24511559686	117826,18588246	116773,001402125
631	631	59,1208605	31,6824815	187,697227701227	137,022065267225	118013,883110161	116960,26903536
632	632	59,1206195	31,682971	38,8168463926345	133,809907503767	118052,699956554	116998,789327878
633	633	59,1206195	31,682971	0		118052,699956554	116998,789327878
634	634	59,1202549	31,6836441	55,9984708723015	136,54433047841	118108,698427426	117054,626468444
635	635	59,1202549	31,6836441	0		118108,698427426	117054,626468444
636	636	59,1200377	31,6840351	32,9687603574973	137,264455893604	118141,667187784	117087,529069952
637	637	59,119463	31,6850867	87,8995220630664	136,797607832826	118229,566709847	117175,20431842
638	638	59,1192805	31,6854557	29,3256646775646	133,938731133916	118258,892374524	117204,314415616
639	639	59,1033722	31,7149197	2447,39806445328	136,450658918018	120706,290438978	119644,460184294
640	640	59,0838103	31,751236	3013,5976130187	136,37000361931	123719,888051996	122649,087722577
641	641	59,0837122	31,7514177	15,0983100043553	136,419876121976	123734,986362001	122664,142869094
642	642	59,0825916	31,7534933	172,469373554826	136,419324968904	123907,455735555	122836,121468858
643	643	59,082314	31,7540125	42,924499812456	136,140156668567	123950,380235368	122878,90776951
644	644	59,0782774	31,761596	625,532087396859	136,012127089417	124575,912322765	123502,318761705
645	645	59,0764183	31,7653008	296,693624184691	134,319817826775	124872,605946949	123797,165462869
646	646	59,0758845	31,7663777	85,732164559002	133,966521176745	124958,338111508	123882,304913717
647	647	59,0754434	31,7672306	69,3320998111389	135,181949808812	125027,670211319	123951,315130357
648	648	59,0748259	31,7683357	93,532938460058	137,394950713801	125121,20314978	124044,692212749
649	649	59,074597	31,7686951	32,7875609502742	141,09951655289	125153,99071073	124077,479058727
650	650	59,073894	31,7697734	99,7856498974856	141,751950842316	125253,776360627	124177,247919963
651	651	59,0732654	31,7707068	88,1424921678891	142,651616994225	125341,918852795	124265,339503301
652	652	59,0729563	31,7711702	43,4967263869385	142,385867578633	125385,415579182	124308,81760331
653	653	59,0725293	31,771726	57,2600567585714	146,218561991898	125442,675635941	124365,812748279
654	654	59,0720829	31,7722685	58,6596131259444	148,011299474742	125501,335249067	124423,996332308
655	655	59,0709894	31,7734253	138,709743892065	151,46658337761	125640,044992959	124560,270021056
656	656	59,0709894	31,7734253	0		125640,044992959	124560,270021056
657	657	59,0701581	31,7742366	103,638275277441	153,361196511018	125743,683268236	124661,397148011
658	658	59,06916	31,7752021	124,213552685413	153,563426447977	125867,896820922	124782,510157666
659	659	59,0680666	31,7762036	134,668398618252	154,788886948372	126002,56521954	124913,155106881
660	660	59,0680666	31,7762036	0		126002,56521954	124913,155106881
661	661	59,0655366	31,7787308	316,932084161088	152,82174449213	126319,497303701	125223,107568051
662	662	59,0643894	31,780043	148,316807317629	149,544755018099	126467,814111019	125369,700088071
663	663	59,0632426	31,781676	158,418548101025	143,795026752158	126626,23265912	125527,903996575
664	664	59,0623722	31,7831254	127,732161552132	139,43411900296	126753,964820672	125655,599022733
665	665	59,045646	31,8140679	2573,81943039384	136,436780223131	129327,784251066	128221,98571572
666	666	59,0455897	31,8141702	8,59180456279984	136,935878510032	129336,376055628	128230,558065905
667	667	59,0448152	31,8155793	118,260329081073	136,899425041564	129454,63638471	128348,550969325
668	668	59,0448152	31,8155793	0		129454,63638471	128348,550969325
669	669	59,0440101	31,8170673	123,849740723441	136,448840165253	129578,486125433	128472,051765116
670	670	59,0389899	31,8264165	775,103775097758	136,230704917945	130353,589900531	129244,754371642
671	671	59,0259654	31,8505798	2007,52260853862	136,335799787391	132361,112509069	131246,423686559
672	672	59,0259654	31,8505798	0		132361,112509069	131246,423686559
673	673	59,0255473	31,8513518	64,3041791503576	136,460556654093	132425,41668822	131310,553286772
674	674	59,0255473	31,8513518	0		132425,41668822	131310,553286772
675	675	59,0214542	31,8589083	629,494381963826	136,464741343535	133054,911070184	131938,347259721
676	676	59,0194453	31,8625939	308,054721246673	136,640394057102	133362,96579143	132245,641852651
677	677	59,0182637	31,8648368	184,1875953678	135,663977943399	133547,153386798	132429,12959298
678	678	59,0177937	31,8657289	73,262381456475	135,664560262249	133620,415768254	132502,114116018
679	679	59,0163757	31,8686611	230,921764896334	133,21141257395	133851,337533151	132731,092169295
680	680	58,9875325	31,9291367	4733,2342726251	132,814128778219	138584,571805776	137421,288799395
681	681	58,9800806	31,9445436	1214,06210508044	133,190828013609	139798,633910856	138625,740944055
682	682	58,9770882	31,9507313	487,597012943844	133,1806040655	140286,2309238	139109,506659011
683	683	58,9742451	31,9566648	465,583786245562	132,91427264882	140751,814710046	139571,1772663
684	684	58,9729531	31,9594052	213,446532909553	132,449537747842	140965,261242955	139782,606723149
685	685	58,9719842	31,9614246	158,561282584115	132,94870193178	141123,822525539	139939,856010683
686	686	58,9705491	31,964383	233,486741020443	133,261770268646	141357,30926656	140171,574939672
687	687	58,9682137	31,9692332	381,480546383071	133,04837621649	141738,789812943	140550,000118745
688	688	58,965888	31,9741121	381,969875181767	132,758959200991	142120,759688125	140928,676070939
689	689	58,9605139	31,9853041	879,231080324212	132,965310243279	142999,990768449	141800,782543883
690	690	58,9258733	32,057468	5670,06647346969	132,952129290476	148670,057241919	147426,196402613
691	691	58,923161	32,0630323	440,466741091926	133,361953901881	149110,52398301	147863,693960528
692	692	58,9127295	32,0845102	1697,46051349057	133,256176600992	150807,984496501	149549,462466138
693	693	58,9127295	32,0845102	0		150807,984496501	149549,462466138
694	694	58,9124849	32,0850157	39,8847031019692	133,140913408278	150847,869199603	149589,065837131
695	695	58,9124849	32,0850157	0		150847,869199603	149589,065837131
696	696	58,9101281	32,0898896	384,446867967431	133,121676198128	151232,31606757	149970,790131783
697	697	58,9098909	32,0903823	38,7848069293381	132,993761521213	151271,1008745	150009,290462357
698	698	58,9086867	32,0928835	196,897210809417	132,994755060141	151467,998085309	150204,745967974
699	699	58,9061484	32,0981552	415,02464271005	132,996526644378	151883,022728019	150616,7421965
700	700	58,9057666	32,0989485	62,4425832366272	132,981675436607	151945,465311256	150678,728350941
701	701	58,9040368	32,1024821	280,363984529642	133,46723719681	152225,829295786	150957,32269357
702	702	58,8994927	32,1119015	742,285419119821	133,047457075887	152968,114714905	151694,317791404
703	703	58,8907211	32,1302094	1438,29603933309	132,847345085065	154406,410754238	153121,866689758
704	704	58,8784583	32,1553896	1993,60677725115	133,306732477935	156400,01753149	155102,680303905
705	705	58,8652495	32,18266	2154,03333018794	133,141309059792	158554,050861678	157242,458306067
706	706	58,8627493	32,1878225	407,799371291261	133,126632984043	158961,850232969	157647,58298299
707	707	58,8602691	32,1928243	399,547057779953	133,799427700153	159361,397290749	158045,026787254
708	708	58,858175	32,1971219	340,476598245284	133,297427267605	159701,873888994	158383,399316886
709	709	58,8577936	32,1979134	62,3822138759577	132,976998618987	159764,25610287	158445,357250467
710	710	58,85738	32,1987684	67,5090409708072	133,087547976815	159831,765143841	158512,422403216
711	711	58,8572788	32,199018	18,2916633841483	128,095577250325	159850,056807225	158530,342884082
712	712	58,8571026	32,1994484	31,6583033047538	128,36469771474	159881,71511053	158561,388245324
713	713	58,8550204	32,2037333	339,051212095681	133,216481109962	160220,766322625	158898,302009732
714	714	58,8529298	32,2080651	341,678616254554	133,018665769646	160562,44493888	159237,699427583
715	715	58,8513426	32,2113186	257,927800427542	133,324909948043	160820,372739307	159494,065065116
716	716	58,8501609	32,2137675	193,157293965047	133,011263120553	161013,530033272	159685,93609143
717	717	58,8487839	32,2164954	219,828859945215	134,299630039004	161233,358893218	159904,817173139
718	718	58,8483055	32,2174314	75,890681250721	134,65528449747	161309,249574468	159980,423350477
719	719	58,8470399	32,2198874	199,942771448737	134,889237131649	161509,192345917	160179,686108448
720	720	58,8458744	32,2222942	190,161837683826	133,108806801521	161699,354183601	160368,624694582
721	721	58,8456077	32,2228812	45,0669570086293	131,29050257445	161744,42114061	160413,217831799
722	722	58,8451359	32,2239448	80,8242148410057	130,610768412632	161825,245355451	160493,048431302
723	723	58,8446196	32,225069	86,7189004591424	131,595814133615	161911,96425591	160578,92233866
724	724	58,8441343	32,2262478	86,914658444136	128,511023825988	161998,878914354	160664,215521875
725	725	58,8439858	32,2265589	24,4180014860173	132,695516488964	162023,29691584	160688,456792692
726	726	58,8434433	32,2276613	87,7659404815882	133,566479497791	162111,062856321	160775,737746509
727	727	58,8431827	32,2281795	41,6871887680224	134,186691100472	162152,75004509	160817,239574031
728	728	58,8431827	32,2281795	0		162152,75004509	160817,239574031
729	729	58,8428659	32,2288315	51,5985369153152	133,202080409571	162204,348582005	160868,517879997
730	730	58,8428659	32,2288315	0		162204,348582005	160868,517879997
731	731	58,8179705	32,2803795	4068,73947368878	133,028689671493	166273,088055694	164911,017665721
732	732	58,7954617	32,3264446	3657,19175627114	133,342118770806	169930,279811965	168547,567285861
733	733	58,7954617	32,3264446	0		169930,279811965	168547,567285861
734	734	58,789607	32,338263	944,606752097335	133,716552547627	170874,886564062	169487,582013831
735	735	58,789607	32,338263	0		170874,886564062	169487,582013831
736	736	58,7873163	32,3429214	371,047501359148	133,499933300728	171245,934065421	169856,695891464
737	737	58,7871784	32,3432082	22,6060754084257	132,856451758957	171268,54014083	169879,157117446
738	738	58,7867522	32,3441078	70,4297978454974	132,434208063564	171338,969938675	169949,075219369
739	739	58,7867522	32,3441078	0		171338,969938675	169949,075219369
740	740	58,7864973	32,3446176	40,9315653541698	133,974596768601	171379,901504029	169989,827151047
741	741	58,7864973	32,3446176	0		171379,901504029	169989,827151047
742	742	58,773614	32,3709002	2090,58683721262	133,406957443643	173470,488341242	172069,278358714
743	743	58,7459683	32,4273824	4490,99007158539	133,354011788291	177961,478412827	176536,490893816
744	744	58,7459683	32,4273824	0		177961,478412827	176536,490893816
745	745	58,745537	32,4282268	68,5441012298371	134,551679112288	178030,022514057	176604,810508855
746	746	58,745537	32,4282268	0		178030,022514057	176604,810508855
747	747	58,7435174	32,4323432	327,743438399927	133,398858465078	178357,765952457	176930,88347007
748	748	58,7313813	32,4571402	1972,23955010401	133,326876642856	180330,005502561	178892,893760014
749	749	58,7313813	32,4571402	0		180330,005502561	178892,893760014
750	750	58,7311457	32,4576132	37,9385921902694	133,819843761583	180367,944094751	178930,669085662
751	751	58,7311457	32,4576132	0		180367,944094751	178930,669085662
752	752	58,7309796	32,4579538	27,0468539051741	133,214317880213	180394,990948657	178957,571630003
753	753	58,7300717	32,4598146	147,800734004624	133,228226403769	180542,791682661	179104,587429009
754	754	58,7299883	32,4599862	13,6054534544577	133,116257311371	180556,397136116	179118,117763761
755	755	58,7286716	32,462672	213,812097054478	133,364035189597	180770,20923317	179330,847448638
756	756	58,7279649	32,4640877	113,675220431428	133,880211231104	180883,884453602	179444,046181624
757	757	58,7260579	32,4679866	310,05862368805	133,296219101072	181193,94307729	179752,502195042
758	758	58,7238085	32,4725425	363,928326606524	133,563638055058	181557,871403896	180114,722210581
759	759	58,7205925	32,4791017	522,252744047793	133,362380700299	182080,124147944	180634,350720508
760	760	58,7197107	32,4809041	143,367211474601	133,297425556142	182223,491359418	180776,983181055
761	761	58,7197107	32,4809041	0		182223,491359418	180776,983181055
762	762	58,7195834	32,4811523	20,1961947716647	134,648480311412	182243,68755419	180797,11856684
763	763	58,7195834	32,4811523	0		182243,68755419	180797,11856684
764	764	58,7163513	32,4877317	524,368218198032	133,41379179056	182768,055772388	181318,911714143
765	765	58,7132588	32,4940094	501,005884200196	133,49087901046	183269,061656588	181817,532452196
766	766	58,7087126	32,5032436	736,789945349913	133,471218659377	184005,851601938	182550,804859869
767	767	58,7079409	32,5048728	127,694908387782	132,36391996863	184133,546510326	182677,628344979
768	768	58,707569	32,5057186	64,1829253475196	130,249802194492	184197,729435674	182741,054369299
769	769	58,7072105	32,5065814	63,9971959692813	128,658642281	184261,726631643	182804,001013991
770	770	58,7068598	32,5074647	64,3997337146041	127,393992668436	184326,126365357	182867,072425469
771	771	58,7065125	32,5083597	64,7134343513262	126,762587077951	184390,839799709	182930,304078637
772	772	58,706205	32,5092269	60,8270871944937	124,319855610392	184451,666886903	182989,13411741
773	773	58,7058884	32,5101487	64,0205250050651	123,47372145571	184515,687411908	183050,807290758
774	774	58,7055822	32,5111072	65,193430883912	121,59209509552	184580,880842792	183113,004252389
775	775	58,7052813	32,5120835	65,7725176926124	120,682544611025	184646,653360485	183175,435181843
776	776	58,7050095	32,5130411	63,2280209592302	118,653243916356	184709,881381444	183234,711650747
777	777	58,7047393	32,5140496	65,7520369128811	117,28409423969	184775,633418357	183295,793416063
778	778	58,7044843	32,5150742	65,8355058235601	115,599966142647	184841,468924181	183356,214191298
779	779	58,7039959	32,5170622	127,435296769811	115,311727896047	184968,90422095	183472,922145804
780	780	58,7015278	32,5272783	652,926823736082	114,942107698946	185621,831044687	184069,386772629
781	781	58,701353	32,5280216	47,2854559093231	114,355485517573	185669,116500596	184112,398179182
782	782	58,6997482	32,5348072	432,095553132616	114,477303886483	186101,212053728	184505,901748038
783	783	58,6975729	32,5438757	578,910681968168	114,783732230623	186680,122735697	185034,614046598
784	784	58,6955785	32,5521787	530,196180295692	114,812183577389	187210,318915992	185519,177815664
785	785	58,6949944	32,5546468	157,202140824778	114,488241098469	187367,521056817	185662,531439994
786	786	58,6945633	32,5564633	115,756571728779	114,548557240243	187483,277628546	185768,153235913
787	787	58,6941596	32,558088	104,388471917869	115,55747067389	187587,666100464	185864,14750533
788	788	58,693945	32,5589114	53,3941990473002	116,637655290162	187641,060299511	185913,637292019
789	789	58,6936732	32,5599092	65,299861290841	117,665260557687	187706,360160802	185974,594070776
790	790	58,6919194	32,5663464	421,300806259914	117,669260360839	188127,660967062	186367,945705792
791	791	58,6913949	32,5683037	127,654707322698	117,279551382927	188255,315674385	186486,840426358
792	792	58,6901944	32,5727078	288,283441556865	117,679762389881	188543,599115941	186756,10286908
793	793	58,6897346	32,5744486	113,200126495031	116,942964053096	188656,799242436	186861,320339452
794	794	58,6896503	32,5747769	21,2281926455706	116,294624950296	188678,027435082	186880,962937268
795	795	58,6891837	32,5766902	122,525961405817	115,139679919809	188800,553396488	186993,383994007
796	796	58,6891837	32,5766902	0		188800,553396488	186993,383994007
797	797	58,6877094	32,5828162	391,388469884639	114,848741294353	189191,941866372	187351,776351055
798	798	58,6877094	32,5828162	0		189191,941866372	187351,776351055
799	799	58,687118	32,5853044	158,62942068594	114,576619975446	189350,571287058	187496,762690909
800	800	58,686842	32,5865114	76,4548193053355	113,748864765303	189427,026106364	187566,194505383
801	801	58,6865854	32,5876487	71,8861346621005	113,466932359771	189498,912241026	187631,333094125
802	802	58,6860892	32,5900788	151,389272407876	111,449049227364	189650,301513434	187766,191891827
803	803	58,6857837	32,591587	93,8584568321568	111,292959133648	189744,159970266	187849,696974182
804	804	58,685641	32,5922307	40,5763369936209	113,100281555554	189784,736307259	187886,36558746
805	805	58,6854589	32,5930728	52,8851113431633	112,590700831124	189837,621418603	187933,956692685
806	806	58,6802521	32,6155336	1426,06043803324	114,038248598512	191263,681856636	189233,380724925
807	807	58,6790196	32,6201354	300,176944709568	117,259441793438	191563,858801345	189513,589959688
808	808	58,677681	32,6246844	303,100992228135	119,512998529072	191866,959793574	189800,626343979
809	809	58,6760524	32,6297484	345,274181846245	121,742774710056	192212,23397542	190131,708338096
810	810	58,6710104	32,6444026	1018,96334089243	123,497442742603	193231,197316312	191117,375520338
811	811	58,6697212	32,6481492	260,539723311628	123,496194966744	193491,737039624	191369,44884481
812	812	58,6567037	32,6858289	2623,82491498285	123,60077738302	196115,561954607	193910,196257389
813	813	58,6533423	32,6957095	684,955810284148	123,18579191485	196800,517764891	194572,534067519
814	814	58,6507925	32,7029901	509,230637804689	123,949183995805	197309,748402695	195066,712509593
815	815	58,6498163	32,7058054	196,313904745374	123,683430298867	197506,062307441	195257,019992954
816	816	58,6496952	32,7061548	24,3609472195336	123,670948553296	197530,42325466	195280,635048825
817	817	58,6496446	32,7063006	10,169715753077	123,705669816196	197540,592970414	195290,494854687
818	818	58,6483233	32,7101778	268,950989149568	123,22560049083	197809,543959563	195550,700722315
819	819	58,6478996	32,711381	84,3068229396434	124,091071295686	197893,850782503	195632,582663866
820	820	58,6478996	32,711381	0		197893,850782503	195632,582663866
821	821	58,6449283	32,7199818	599,110699560309	123,583503320871	198492,961482063	196213,225974267
822	822	58,6449283	32,7199818	0		198492,961482063	196213,225974267
823	823	58,6374226	32,7419491	1525,24175900789	123,290494231518	200018,203241071	197689,929659494
824	824	58,6206826	32,7902186	3367,46133203319	123,677477164585	203385,664573104	200957,824866748
825	825	58,6171485	32,8005538	718,08767258675	123,293155275925	204103,752245691	201653,878903474
826	826	58,6151295	32,8062489	400,142109863629	124,245971201816	204503,894355555	202043,375079725
827	827	58,6098412	32,8184679	922,670525885126	129,727980515234	205426,56488144	202957,627978847
828	828	58,6098412	32,8184679	0		205426,56488144	202957,627978847
829	829	58,6087179	32,820839	186,145391744979	132,287810832494	205612,710273185	203143,015834557
830	830	58,6087179	32,820839	0		205612,710273185	203143,015834557
831	831	58,5974173	32,8459171	1926,13777096795	130,863283995124	207538,848044153	205056,475588482
832	832	58,5902541	32,8619133	1225,51643433492	130,676877344647	208764,364478488	206273,550568843
833	833	58,5888132	32,8651178	245,952243611267	130,787407967007	209010,316722099	206517,872692015
834	834	58,5884474	32,8659362	62,6558438240452	130,616955638516	209072,972565923	206580,091974855
835	835	58,5872868	32,8685329	198,79956749559	130,615532299349	209271,772133418	206777,507016209
836	836	58,5853993	32,8727379	322,52173489	130,735902295364	209594,293868308	207097,865094085
837	837	58,583511	32,8769492	322,867709878608	130,703967728307	209917,161578187	207418,550382379
838	838	58,582258	32,8797105	212,788271937509	131,040763894277	210129,949850125	207630,044136939
839	839	58,5822053	32,8798251	8,88271540643586	131,418276957303	210138,832565531	207638,878838314
840	840	58,5815315	32,881341	115,796458024781	130,454067560451	210254,629023556	207753,835159197
841	841	58,5813898	32,8816597	24,3480101850241	130,461817016644	210278,977033741	207778,006987496
842	842	58,581365	32,8817155	4,26148502327907	130,450609468421	210283,238518764	207782,238354829
843	843	58,5805819	32,8834768	134,56008839925	130,461428534692	210417,798607163	207915,825203879
844	844	58,5785651	32,8879219	342,542717274566	131,034718614917	210760,341324438	208256,287492704
845	845	58,5761522	32,8933141	413,096233732874	130,640953230583	211173,437558171	208666,559062046
846	846	58,5749891	32,8959125	199,095893485391	130,647980871288	211372,533451656	208864,299207694
847	847	58,5731974	32,8999148	306,68694317004	130,64994857829	211679,220394826	209168,902129352
848	848	58,5731974	32,8999148	0		211679,220394826	209168,902129352
849	849	58,5729376	32,9004952	44,4736146432534	130,645636071797	211723,694009469	209213,073459974
850	850	58,5729376	32,9004952	0		211723,694009469	209213,073459974
851	851	58,5680675	32,9113067	830,69743880906	130,824180016261	212554,391448279	210038,434348712
852	852	58,5632006	32,9214613	801,956275516634	132,585116392224	213356,347723795	210837,665700031
853	853	58,5632006	32,9214613	0		213356,347723795	210837,665700031
854	854	58,5629785	32,921883	34,8485184877709	135,27985309751	213391,196242283	210872,492469846
855	855	58,5629785	32,921883	0		213391,196242283	210872,492469846
856	856	58,5577622	32,932099	831,376589928801	134,391626989405	214222,572832212	211702,795229789
